ID	名称	图标	大类	小类	商城	地图商店	攻	防	暴击	闪避	解锁等级	购买	出售	品质	赠送	维护费用	制作时间1	制作时间2	制作时间3	制作时间4	合成价格	合成概率	合成目标	打造价格	描述
9009	name.armor.9009	120	1	18	0	0	0	16800	0	0	26	130	13	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9009
9010	name.armor.9010	150	1	18	0	0	0	18400	0	0	28	140	14	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9010
9011	name.armor.9011	232	1	18	0	0	0	20000	0	0	30	150	15	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9011
9012	name.armor.9012	181	1	18	0	0	0	23200	0	0	32	200	20	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9012
9013	name.armor.9013	164	1	18	0	0	0	26400	0	0	34	250	25	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9013
9014	name.armor.9014	233	1	18	0	0	0	29600	0	0	36	300	30	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9014
9015	name.armor.9015	126	1	18	0	0	0	32800	0	0	38	350	35	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9015
9016	name.armor.9016	183	1	18	0	0	0	36000	0	0	40	400	40	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9016
9017	name.armor.9017	151	1	18	0	0	0	39200	0	0	42	450	45	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9017
9018	name.armor.9018	136	1	18	0	0	0	42400	0	0	44	500	50	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9018
9019	name.armor.9019	184	1	18	0	0	0	45600	0	0	46	550	55	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9019
9020	name.armor.9020	234	1	18	0	0	0	48800	0	0	48	600	60	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9020
9021	name.armor.9021	194	1	18	0	0	0	52000	0	0	50	650	65	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9021
9022	name.armor.9022	14	1	18	0	0	0	56000	0	0	52	700	70	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9022
9023	name.armor.9023	152	1	18	0	0	0	60000	0	0	54	750	75	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9023
9024	name.armor.9024	195	1	18	0	0	0	64000	0	0	56	800	80	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9024
9025	name.armor.9025	236	1	18	0	0	0	68000	0	0	58	850	85	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9025
9026	name.armor.9026	15	1	18	0	0	0	72000	0	0	60	900	90	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9026
9027	name.armor.9027	139	1	18	0	0	0	76000	0	0	62	950	95	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9027
9028	name.armor.9028	122	1	18	0	0	0	80000	0	0	64	1000	100	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9028
9029	name.armor.9029	137	1	18	0	0	0	84000	0	0	66	1050	105	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9029
9030	name.armor.9030	153	1	18	0	0	0	88000	0	0	68	1100	110	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9030
9031	name.armor.9031	165	1	18	0	0	0	92000	0	0	70	1150	115	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9031
9032	name.armor.9032	198	1	18	0	0	0	100000	0	0	72	1200	120	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9032
9033	name.armor.9033	167	1	18	0	0	0	108000	0	0	74	1250	125	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9033
9034	name.armor.9034	118	1	18	0	0	0	116000	0	0	76	1300	130	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9034
9035	name.armor.9035	237	1	18	0	0	0	124000	0	0	78	1350	135	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9035
9036	name.armor.9036	129	1	18	0	0	0	136000	0	0	80	1400	140	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9036
9037	name.armor.9037	16	1	18	0	0	0	152000	0	0	82	1450	145	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9037
9038	name.armor.9038	128	1	18	0	0	0	168000	0	0	84	1500	150	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9038
9039	name.armor.9039	166	1	18	0	0	0	184000	0	0	86	1550	155	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9039
9040	name.armor.9040	199	1	18	0	0	0	200000	0	0	88	1600	160	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9040
9041	name.armor.9041	135	1	18	0	0	0	216000	0	0	90	1650	165	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9041
9042	name.armor.9042	24	1	18	0	0	0	240000	0	0	92	1700	170	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9042
9043	name.armor.9043	143	1	18	0	0	0	264000	0	0	94	1750	175	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9043
9044	name.armor.9044	154	1	18	0	0	0	288000	0	0	96	1800	180	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9044
9045	name.armor.9045	163	1	18	0	0	0	312000	0	0	98	1850	185	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9045
9046	name.armor.9046	101	1	18	0	0	0	336400	0	0	101	2000	200	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9046
9047	name.armor.9047	112	1	18	0	0	0	338000	0	0	105	2100	210	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9047
9048	name.armor.9048	102	1	18	0	0	0	340400	0	0	111	2250	225	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9048
9049	name.armor.9049	111	1	18	0	0	0	342000	0	0	115	2350	235	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9049
9050	name.armor.9050	185	1	18	0	0	0	344400	0	0	121	2500	250	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9050
9051	name.armor.9051	123	1	18	0	0	0	346000	0	0	125	2600	260	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9051
9052	name.armor.9052	235	1	18	0	0	0	348400	0	0	131	2750	275	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9052
9053	name.armor.9053	131	1	18	0	0	0	350000	0	0	135	2850	285	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9053
9054	name.armor.9054	142	1	18	0	0	0	352400	0	0	141	3000	300	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9054
9055	name.armor.9055	141	1	18	0	0	0	354000	0	0	145	3100	310	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9055
9056	name.armor.9056	130	1	18	0	0	0	356400	0	0	151	3275	327	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9056
9057	name.armor.9057	157	1	18	0	0	0	358000	0	0	155	3475	347	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9057
9058	name.armor.9058	156	1	18	0	0	0	360400	0	0	161	3825	382	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9058
9059	name.armor.9059	170	1	18	0	0	0	362000	0	0	165	4125	412	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9059
9060	name.armor.9060	171	1	18	0	0	0	364400	0	0	171	4575	457	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9060
9061	name.armor.9061	103	1	18	0	0	0	366000	0	0	175	4875	487	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9061
9062	name.armor.9062	186	1	18	0	0	0	368400	0	0	181	5325	532	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9062
9063	name.armor.9063	124	1	18	0	0	0	370000	0	0	185	5625	562	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9063
9064	name.armor.9064	241	1	18	0	0	0	372400	0	0	191	6075	607	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9064
9065	name.armor.9065	222	1	18	0	0	0	374000	0	0	195	6375	637	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9065
9066	name.armor.9066	188	1	18	0	0	0	380800	0	0	205	7600	760	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9066
9067	name.armor.9067	138	1	18	0	0	0	382800	0	0	215	7850	785	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9067
9068	name.armor.9068	248	1	18	0	0	0	384800	0	0	225	8100	810	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9068
9069	name.armor.9069	158	1	18	0	0	0	386800	0	0	235	8350	835	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9069
9070	name.armor.9070	119	1	18	0	0	0	388800	0	0	245	8600	860	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9070
9071	name.armor.9071	125	1	18	0	0	0	390800	0	0	255	8850	885	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9071
9072	name.armor.9072	189	1	18	0	0	0	392800	0	0	265	9100	910	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9072
9073	name.armor.9073	127	1	18	0	0	0	394800	0	0	275	9350	935	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9073
9074	name.armor.9074	226	1	18	0	0	0	396800	0	0	285	9600	960	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9074
9075	name.armor.9075	200	1	18	0	0	0	398800	0	0	295	9850	985	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9075
9076	name.armor.9076	133	1	18	0	0	0	401600	0	0	305	10100	1010	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9076
9077	name.armor.9077	239	1	18	0	0	0	405600	0	0	315	10350	1035	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9077
9078	name.armor.9078	227	1	18	0	0	0	409600	0	0	325	10600	1060	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9078
9079	name.armor.9079	207	1	18	0	0	0	413600	0	0	335	10850	1085	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9079
9080	name.armor.9080	228	1	18	0	0	0	417600	0	0	345	11100	1110	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9080
9081	name.armor.9081	191	1	18	0	0	0	421600	0	0	355	11350	1135	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9081
9082	name.armor.9082	243	1	18	0	0	0	425600	0	0	365	11600	1160	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9082
9083	name.armor.9083	145	1	18	0	0	0	429600	0	0	375	11850	1185	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9083
9084	name.armor.9084	245	1	18	0	0	0	433600	0	0	385	12100	1210	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9084
9085	name.armor.9085	159	1	18	0	0	0	437600	0	0	395	12350	1235	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9085
9086	name.armor.9086	244	1	18	0	0	0	441600	0	0	405	12600	1260	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9086
9087	name.armor.9087	108	1	18	0	0	0	445600	0	0	415	12850	1285	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9087
9088	name.armor.9088	229	1	18	0	0	0	449600	0	0	425	13100	1310	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9088
9089	name.armor.9089	201	1	18	0	0	0	453600	0	0	435	13350	1335	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9089
9090	name.armor.9090	219	1	18	0	0	0	457600	0	0	445	13600	1360	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9090
9091	name.armor.9091	162	1	18	0	0	0	461600	0	0	455	13850	1385	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9091
9092	name.armor.9092	195	1	18	0	0	0	465600	0	0	465	14100	1410	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9092
9093	name.armor.9093	242	1	18	0	0	0	469600	0	0	475	14350	1435	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9093
9094	name.armor.9094	247	1	18	0	0	0	473600	0	0	485	14600	1460	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9094
9095	name.armor.9095	236	1	18	0	0	0	477600	0	0	495	14850	1485	5	0	0	0	0	0	0	0	0	0	0	tip.armor.9095
